6407,가산디지털단지역,0,22,7416
3920,인사동·익선동,2,7,7250
3838,여의도,5,21,44999
7667,신촌·이대역,4,10,16999
8026,신림역,5,9,10999
1778,반포한강공원,4,1,750
2825,이태원 관광특구,5,16,10999
5065,영등포 타임스퀘어,1,0,4500
5544,쌍문동 맛집거리,6,23,2750
5682,수유리 먹자골목,5,17,12999
696,남산공원,0,23,6083
5714,낙산공원·이화마을,0,1,250
4480,성수카페거리,4,15,12999
1697,반포한강공원,0,16,3750
6859,강남역,5,18,86333
5175,영등포 타임스퀘어,5,14,18999
4838,압구정로데오거리,5,13,28999
3773,여의도,3,4,17999
517,서울숲공원,0,12,10999
2285,망원한강공원,4,4,750
4164,DMC(디지털미디어시티),5,11,25666
5168,영등포 타임스퀘어,5,7,5750
1095,서울대공원,3,14,3000
2071,뚝섬한강공원,2,6,1750
3811,여의도,4,18,104999
1564,잠실종합운동장,2,3,1000
7703,신촌·이대역,5,22,20999
3761,여의도,2,16,137499
4519,성수카페거리,6,6,1750
4794,압구정로데오거리,3,17,26999
5768,낙산공원·이화마을,2,7,250
5886,구로디지털단지역,0,5,5250
5072,영등포 타임스퀘어,1,7,6375
7997,신림역,4,4,7250
7184,용산역,5,7,6250
970,국립중앙박물관·용산가족공원,5,9,900
1038,서울대공원,1,5,650
52,창덕궁·종묘,2,3,2750
5155,영등포 타임스퀘어,4,18,18999
3393,강남 MICE 관광특구,1,8,10340
751,남산공원,3,6,5750
1933,잠실한강공원,3,12,2500
3778,여의도,3,9,117499
4877,창동 신경제 중심지,0,4,14999
671,서울숲공원,6,22,6916
4178,DMC(디지털미디어시티),6,1,5583
7231,교대역,0,6,2250
5676,수유리 먹자골목,5,11,10999
3921,인사동·익선동,2,8,12999
2378,북서울꿈의숲,1,1,3750
2054,뚝섬한강공원,1,13,2250
3371,강남 MICE 관광특구,0,10,10916
6934,고속터미널역,1,21,6750
148,창덕궁·종묘,6,3,2750
2887,잠실 관광특구,1,6,14499
118,창덕궁·종묘,4,21,6750
8040,신림역,5,23,14999
4081,DMC(디지털미디어시티),2,0,6250
6914,고속터미널역,1,1,1750
5962,구로디지털단지역,3,9,30999
2325,망원한강공원,5,20,1250
915,국립중앙박물관·용산가족공원,3,2,300
6964,고속터미널역,3,3,1500
7356,교대역,5,11,15666
805,남산공원,5,12,16333
1244,이촌한강공원,2,19,3000
6940,고속터미널역,2,3,1250
5349,노량진,5,20,14999
463,경복궁·서촌마을,5,6,4250
2805,이태원 관광특구,4,20,8250
2696,이태원 관광특구,0,7,3416
732,남산공원,2,11,15999
7971,신림역,3,2,8000
7583,신촌·이대역,0,22,16333
2756,이태원 관광특구,2,19,9500
6757,강남역,1,12,77666
2241,망원한강공원,2,8,1416
3639,홍대 관광특구,4,14,60999
6090,선릉역,1,17,57499
2606,종로·청계 관광특구,3,13,37999
4255,북촌한옥마을,2,6,500
7169,용산역,4,16,16999
6292,서울역,3,3,1250
3238,동대문 관광특구,1,21,20999
6496,가산디지털단지역,4,15,42999
580,서울숲공원,3,3,2750
942,국립중앙박물관·용산가족공원,4,5,350
8109,건대입구역,1,20,20999
1172,서울대공원,6,19,2250
5103,영등포 타임스퀘어,2,14,16999
6221,서울역,0,4,1250
3457,강남 MICE 관광특구,4,0,1250
2879,잠실 관광특구,0,22,22999
2330,망원한강공원,6,1,850
6492,가산디지털단지역,4,11,43999
4193,DMC(디지털미디어시티),6,16,12999
667,서울숲공원,6,18,12999
6064,선릉역,0,15,20333
1868,잠실한강공원,0,19,3250
2190,망원한강공원,0,5,750
4212,북촌한옥마을,0,11,1050
7759,왕십리역,1,6,5000
5912,구로디지털단지역,1,7,8250
1370,월드컵공원,1,1,1750
4619,가로수길,3,10,24999
6912,고속터미널역,0,23,3083
5182,영등포 타임스퀘어,5,21,14999
8056,신림역,6,15,14999
4695,가로수길,6,14,29666
6500,가산디지털단지역,4,19,24999
3434,강남 MICE 관광특구,3,1,800
5275,노량진,2,18,17999
5468,쌍문동 맛집거리,3,19,4250
25,창덕궁·종묘,1,0,2875
6350,서울역,5,13,22333
6055,선릉역,0,6,10999
4825,압구정로데오거리,5,0,8000
4789,압구정로데오거리,3,12,26999
2857,잠실 관광특구,0,0,18333
2960,잠실 관광특구,4,7,18999
7549,연신내역,6,12,7416
5179,영등포 타임스퀘어,5,18,22333
4873,창동 신경제 중심지,0,0,18999
1673,잠실종합운동장,6,16,3750
7025,고속터미널역,5,16,18999
4394,성수카페거리,1,1,1250
169,광화문·덕수궁,0,0,3750
5678,수유리 먹자골목,5,13,10999
4314,북촌한옥마을,4,17,1250
